5072	141715976.000000000  28473905.000000000  119100377.000000000 28473905.000000000
5136	145413776.000000000  29234317.000000000  122225014.000000000 29234317.000000000
5200	148960865.000000000  29930196.000000000  125189525.000000000 29930196.000000000
5264	152751364.000000000  30709677.000000000  128392489.000000000 30709677.000000000
5328	156386362.000000000  31422807.000000000  131430481.000000000 31422807.000000000
5392	160269608.000000000  32221369.000000000  134711820.000000000 32221369.000000000
5456	163992663.000000000  32951591.000000000  137823441.000000000 32951591.000000000
5520	167968476.000000000  33769372.000000000  141182975.000000000 33769372.000000000
5584	171779174.000000000  34516991.000000000  144367811.000000000 34516991.000000000
