5072	52343883.000000000 12578734.000000000  28193910.000000000  12578734.000000000
5136	53843176.000000000 12956195.000000000  29083040.000000000  12956195.000000000
5200	55073730.000000000 13263286.000000000  29691662.000000000  13263286.000000000
5264	56411905.000000000 13570696.000000000  30400467.000000000  13570696.000000000
5328	57769363.000000000 13883531.000000000  31120411.000000000  13883531.000000000
5392	59344010.000000000 14279949.000000000  32054296.000000000  14279949.000000000
5456	60635358.000000000 14602344.000000000  32692907.000000000  14602344.000000000
5520	62039177.000000000 14924705.000000000  33436565.000000000  14924705.000000000
5584	63462386.000000000 15252693.000000000  34191447.000000000  15252693.000000000
