3	518	2.653070655	
3	582	2.586788478	
3	646	2.580477359	
3	710	2.694704421	
3	774	2.722577938	
3	838	2.634690682	
3	902	2.582195072	
3	966	2.640531037	
3	1030	2.655139782	
3	1094	2.692301910	
3	1158	2.631658554	
3	1222	2.977654663	
3	1286	2.643085739	
3	1350	2.785458215	
3	1414	2.840345250	
3	1478	2.506147594	
3	1542	2.425932712	
