1	1000	.909417521	.850471573	.833322204	
1	1064	.913328748	.848297404	.845484904	
1	1128	.920022801	.853641711	.848759236	
1	1192	.912133004	.841991369	.840236934	
1	1256	.919282525	.848426780	.845530011	
1	1320	.925868848	.851576728	.849281704	
1	1384	.934284083	.852492582	.848813011	
1	1448	.938399278	.852572853	.838867944	
1	0.92125	0.84875		0.845
