4	1000	1.519913747	2.796596705	2.569794218	
4	1064	1.457939203	2.449421235	2.754266222	
4	1128	1.661445298	2.885299781	2.875548646	
4	1192	1.735429099	2.594935020	2.641964529	
4	1256	1.880681412	2.861826572	2.922085132	
4	1320	1.899069177	2.557661815	2.953998024	
4	1384	1.775635133	2.701509173	2.751600295	
4	1448	1.831707065	2.539381863	3.049677827	

4	1.7337	2.6737	2.81
