2	1000	11.930844200	8.867878800	5.759221400	7.137653400	
2	1064	15.294566800	10.874924200	7.023188400	9.209443800	
2	1128	18.522847200	12.717373600	8.874441400	11.403193200	
2	1192	21.862078400	15.635319200	12.471730400	13.520099400	
2	1256	25.575317200	18.225835800	12.038785000	15.559190400	
2	1320	29.840845400	21.436082200	15.416130000	18.058371000	
2	1384	34.144766200	25.769205000	18.568651200	20.416293800	
2	1448	39.115937800	29.695617800	23.926328200	23.521609600	

2	24.5359	17.9028	12.9973	14.8532
