2	1000	1.345400007	2.071607144	1.671535942	
2	1064	1.406406749	2.177724123	1.660748155	
2	1128	1.456499414	2.087212745	1.624356167	
2	1192	1.398249573	1.752930643	1.617005744	
2	1256	1.403245232	2.124410162	1.643743443	
2	1320	1.392084855	1.935689787	1.652466072	
2	1384	1.325022102	1.838839333	1.672427255	
2	1448	1.317229298	1.634849170	1.662978786	

2	1.38125	1.9525	1.64875
