3	1000	1.384695526	3.103307662	2.537033494	
3	1064	1.511370134	3.305603217	2.494543414	
3	1128	1.513535396	3.140113112	2.498723010	
3	1192	1.545122311	2.774090435	2.472856057	
3	1256	1.540538905	2.807115569	2.479576387	
3	1320	1.508611998	2.665928874	2.407077463	
3	1384	1.643346276	2.313610688	1.988271966	
3	1448	1.715392958	2.018937696	2.078588063	

3	1.545	2.7662	2.37
