 N 	 Tiempo 	 OB promedio 	 OB maximo 	 OB minimo 
 4850 	 0.025585 	 11758825 		 11758825 		 11758825 
 4900 	 0.026153 	 12002550 		 12002550 		 12002550 
 4950 	 0.026659 	 12248775 		 12248775 		 12248775 
 5000 	 0.027210 	 12497500 		 12497500 		 12497500 
 5050 	 0.027758 	 12748725 		 12748725 		 12748725 
 5100 	 0.028295 	 13002450 		 13002450 		 13002450 
 5150 	 0.028814 	 13258675 		 13258675 		 13258675 
 5200 	 0.029393 	 13517400 		 13517400 		 13517400 
 5250 	 0.030019 	 13778625 		 13778625 		 13778625 
 5300 	 0.030549 	 14042350 		 14042350 		 14042350 
 5350 	 0.031147 	 14308575 		 14308575 		 14308575 
 5400 	 0.031704 	 14577300 		 14577300 		 14577300 
 5450 	 0.032281 	 14848525 		 14848525 		 14848525 
 5500 	 0.032865 	 15122250 		 15122250 		 15122250 
 5550 	 0.033491 	 15398475 		 15398475 		 15398475 
 5600 	 0.034089 	 15677200 		 15677200 		 15677200 
 5650 	 0.034699 	 15958425 		 15958425 		 15958425 
 5700 	 0.035316 	 16242150 		 16242150 		 16242150 
 5750 	 0.035941 	 16528375 		 16528375 		 16528375 
 5800 	 0.036564 	 16817100 		 16817100 		 16817100 
 5850 	 0.037145 	 17108325 		 17108325 		 17108325 
 5900 	 0.037849 	 17402050 		 17402050 		 17402050 
 5950 	 0.038444 	 17698275 		 17698275 		 17698275 
 6000 	 0.039107 	 17997000 		 17997000 		 17997000 
 6050 	 0.039783 	 18298225 		 18298225 		 18298225 
 6100 	 0.040601 	 18601950 		 18601950 		 18601950 
 6150 	 0.041169 	 18908175 		 18908175 		 18908175 
 6200 	 0.041836 	 19216900 		 19216900 		 19216900 
 6250 	 0.042393 	 19528125 		 19528125 		 19528125 
 6300 	 0.043150 	 19841850 		 19841850 		 19841850 
 6350 	 0.043769 	 20158075 		 20158075 		 20158075 
 6400 	 0.044516 	 20476800 		 20476800 		 20476800 
 6450 	 0.045158 	 20798025 		 20798025 		 20798025 
 6500 	 0.045890 	 21121750 		 21121750 		 21121750 
 6550 	 0.046584 	 21447975 		 21447975 		 21447975 
 6600 	 0.047295 	 21776700 		 21776700 		 21776700 
 6650 	 0.048008 	 22107925 		 22107925 		 22107925 
 6700 	 0.048689 	 22441650 		 22441650 		 22441650 
 6750 	 0.049421 	 22777875 		 22777875 		 22777875 
 6800 	 0.050169 	 23116600 		 23116600 		 23116600 
