 1000 	 0.001892 	 11026 		 12614 		 9810 
 1050 	 0.001538 	 11616 		 12515 		 10677 
 1100 	 0.001609 	 12023 		 12673 		 11300 
 1150 	 0.001707 	 12880 		 14793 		 12004 
 1200 	 0.001841 	 13680 		 14968 		 12637 
 1250 	 0.001886 	 14279 		 16375 		 13028 
 1300 	 0.002058 	 15092 		 17438 		 14113 
 1350 	 0.002042 	 15598 		 17589 		 14694 
 1400 	 0.002122 	 16170 		 16963 		 15246 
 1450 	 0.002200 	 17074 		 18682 		 14978 
 1500 	 0.002327 	 17951 		 20727 		 16552 
 1550 	 0.002421 	 18231 		 19739 		 17141 
 1600 	 0.002499 	 19042 		 19801 		 17992 
 1650 	 0.002651 	 20290 		 22527 		 19030 
 1700 	 0.002680 	 20590 		 21972 		 18823 
 1750 	 0.002825 	 21790 		 22841 		 21079 
 1800 	 0.002926 	 21900 		 24194 		 20118 
 1850 	 0.002914 	 22672 		 26570 		 21383 
 1900 	 0.003013 	 22979 		 24572 		 21677 
 1950 	 0.003171 	 24033 		 25745 		 22501 
 2000 	 0.003243 	 25012 		 27668 		 23027 
 2050 	 0.003318 	 25853 		 27383 		 24681 
 2100 	 0.003331 	 25707 		 27791 		 23786 
 2150 	 0.003452 	 27136 		 30308 		 25272 
 2200 	 0.003738 	 27921 		 33748 		 25666 
 2250 	 0.003607 	 27805 		 28767 		 27287 
 2300 	 0.003727 	 29129 		 32688 		 27010 
 2350 	 0.003809 	 29681 		 31006 		 27831 
 2400 	 0.003946 	 31057 		 34548 		 29025 
 2450 	 0.003963 	 31313 		 32942 		 30089 
 2500 	 0.004011 	 31716 		 36568 		 29897 
 2550 	 0.004245 	 33020 		 37829 		 30710 
 2600 	 0.004229 	 33451 		 36533 		 30725 
 2650 	 0.004283 	 34060 		 37157 		 31998 
 2700 	 0.004447 	 35675 		 40747 		 33162 
 2750 	 0.004540 	 35319 		 42223 		 33115 
 2800 	 0.004800 	 37036 		 42192 		 34266 
 2850 	 0.004777 	 37363 		 40638 		 34948 
 2900 	 0.004838 	 37980 		 41652 		 36345 
 2950 	 0.004915 	 38076 		 41105 		 34900 
 3000 	 0.004964 	 39476 		 42675 		 35793 
 3050 	 0.005212 	 40213 		 43096 		 38640 
 3100 	 0.005217 	 40765 		 42979 		 39137 
 3150 	 0.005283 	 41615 		 45773 		 39451 
 3200 	 0.005465 	 42926 		 47060 		 40314 
 3250 	 0.005659 	 44959 		 48410 		 42491 
 3300 	 0.005531 	 44540 		 49037 		 41364 
 3350 	 0.005863 	 46154 		 49808 		 43409 
 3400 	 0.005859 	 45730 		 51261 		 43155 
 3450 	 0.005776 	 47370 		 50960 		 44712 
 3500 	 0.006061 	 47635 		 53866 		 43236 
 3550 	 0.005924 	 47298 		 53138 		 44700 
 3600 	 0.006125 	 49249 		 54511 		 45654 
 3650 	 0.006371 	 50677 		 55423 		 48111 
 3700 	 0.006284 	 50131 		 60115 		 47499 
 3750 	 0.006482 	 51513 		 54532 		 48972 
 3800 	 0.006667 	 52856 		 59955 		 49436 
 3850 	 0.006564 	 53254 		 57652 		 49063 
 3900 	 0.006672 	 53443 		 58154 		 51526 
 3950 	 0.006606 	 53554 		 55478 		 51262 
 4000 	 0.007019 	 55008 		 61548 		 51803 
 4050 	 0.007260 	 56877 		 62064 		 52552 
 4100 	 0.007183 	 57391 		 63089 		 54900 
 4150 	 0.006974 	 56947 		 61721 		 53288 
 4200 	 0.007254 	 57972 		 60435 		 54695 
 4250 	 0.007162 	 58747 		 63202 		 55665 
 4300 	 0.007499 	 58930 		 62382 		 56237 
 4350 	 0.007578 	 60424 		 66082 		 57100 
 4400 	 0.007626 	 60680 		 64167 		 58117 
 4450 	 0.007849 	 62048 		 65048 		 58755 
 4500 	 0.007980 	 63734 		 69679 		 57642 
 4550 	 0.007879 	 63502 		 66240 		 58178 
 4600 	 0.008354 	 66082 		 74787 		 62141 
 4650 	 0.008285 	 66800 		 76042 		 61534 
 4700 	 0.008166 	 67260 		 73492 		 62795 
 4750 	 0.008430 	 68006 		 73128 		 64298 
 4800 	 0.008338 	 67460 		 69369 		 63604 
 4850 	 0.008721 	 71284 		 77222 		 65672 
 4900 	 0.008322 	 67399 		 72055 		 65265 
 4950 	 0.008725 	 70441 		 79554 		 65464 
 5000 	 0.008901 	 70700 		 75682 		 66983 
 5050 	 0.008855 	 71612 		 80433 		 67693 
 5100 	 0.009252 	 74525 		 77665 		 69139 
 5150 	 0.008987 	 73910 		 78339 		 68394 
 5200 	 0.009175 	 74570 		 80126 		 69270 
 5250 	 0.009200 	 74529 		 79744 		 70762 
 5300 	 0.009214 	 75716 		 79552 		 71599 
 5350 	 0.009423 	 75407 		 82777 		 71255 
 5400 	 0.009704 	 78247 		 85890 		 72682 
 5450 	 0.009588 	 79228 		 82873 		 75155 
 5500 	 0.009779 	 78023 		 82407 		 75958 
 5550 	 0.009707 	 79655 		 87117 		 72008 
 5600 	 0.010111 	 81408 		 84838 		 77385 
 5650 	 0.010156 	 81564 		 87907 		 76681 
 5700 	 0.010066 	 83265 		 86563 		 79800 
 5750 	 0.010230 	 81733 		 86171 		 77909 
 5800 	 0.010250 	 83799 		 93156 		 79225 
